InvoiceNumber,SalesChannel,WarehouseLocationCode,ProcurementDate,SalesOrderDate,DispatchDate,DeliveryDate,Currency,SalesRepID,CustomerID,BranchCode,ProductCode,QuantityOrdered,DiscountRate,UnitSalePrice,UnitProductionCost
SO - 0005277,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-02-05 00:00:00,2020-02-29 00:00:00,2020-03-06 00:00:00,IRR,28,2366,TBZ005,1037,6,0.15,6257.8,3066.322
SO - 0005278,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-05 00:00:00,2020-02-27 00:00:00,2020-03-02 00:00:00,IRR,7,2789,MHD004,1053,7,0.15,931.3,689.162
SO - 0005279,Direct Sales,ISF1002,2019-08-23 00:00:00,2020-02-05 00:00:00,2020-02-09 00:00:00,2020-02-11 00:00:00,IRR,18,2600,MHD004,1020,1,0.05,1172.5,750.4
SO - 0005280,Direct Sales,TBZ1004,2019-08-23 00:00:00,2020-02-06 00:00:00,2020-02-29 00:00:00,2020-03-03 00:00:00,IRR,8,2221,ISF002,1011,4,0.1,1922.9,1288.343
SO - 0005281,Agency,ISF1002,2019-12-01 00:00:00,2020-02-06 00:00:00,2020-02-12 00:00:00,2020-02-20 00:00:00,IRR,13,2034,TEH001,1073,2,0.15,2747,1098.8
SO - 0005282,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-06 00:00:00,2020-02-16 00:00:00,2020-02-25 00:00:00,IRR,5,2633,MHD004,1020,6,0.075,5272.9,2267.347
SO - 0005283,Online,ISF1002,2019-12-01 00:00:00,2020-02-06 00:00:00,2020-02-12 00:00:00,2020-02-16 00:00:00,IRR,4,2187,MHD004,1073,7,0.1,2646.5,1640.83
SO - 0005284,Online,TBZ1004,2019-08-23 00:00:00,2020-02-06 00:00:00,2020-02-18 00:00:00,2020-02-19 00:00:00,IRR,5,2680,TEH001,1093,2,0.1,3906.1,1874.928
SO - 0005285,Agency,MHD1003,2019-08-23 00:00:00,2020-02-06 00:00:00,2020-02-27 00:00:00,2020-02-28 00:00:00,IRR,17,2197,SHZ003,1015,2,0.075,1038.5,498.48
SO - 0005286,Online,TEH1001,2019-12-01 00:00:00,2020-02-06 00:00:00,2020-02-14 00:00:00,2020-02-17 00:00:00,IRR,10,2931,MHD004,1010,5,0.075,1159.1,486.822
SO - 0005287,Agency,TEH1001,2019-12-01 00:00:00,2020-02-06 00:00:00,2020-02-19 00:00:00,2020-02-20 00:00:00,IRR,1,2255,MHD004,1057,6,0.4,2244.5,1167.14
SO - 0005288,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-06 00:00:00,2020-02-28 00:00:00,2020-02-29 00:00:00,IRR,10,2032,MHD004,1002,7,0.05,1708.5,1418.055
SO - 0005289,Online,TEH1001,2019-08-23 00:00:00,2020-02-07 00:00:00,2020-02-23 00:00:00,2020-03-04 00:00:00,IRR,20,2105,ISF002,1006,1,0.15,1038.5,830.8
SO - 0005290,Online,MHD1003,2019-12-01 00:00:00,2020-02-07 00:00:00,2020-02-24 00:00:00,2020-02-25 00:00:00,IRR,13,2589,SHZ003,1068,4,0.2,3832.4,2069.496
SO - 0005291,Distributor,MHD1003,2019-08-23 00:00:00,2020-02-07 00:00:00,2020-03-03 00:00:00,2020-03-05 00:00:00,IRR,20,2094,TEH001,1076,2,0.05,1815.7,1379.932
SO - 0005292,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-07 00:00:00,2020-02-22 00:00:00,2020-02-28 00:00:00,IRR,20,2349,SHZ003,1005,8,0.075,1092.1,753.549
SO - 0005293,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-07 00:00:00,2020-02-15 00:00:00,2020-02-19 00:00:00,IRR,22,2036,TBZ005,1036,5,0.1,1125.6,540.288
SO - 0005294,Direct Sales,ISF1002,2019-08-23 00:00:00,2020-02-07 00:00:00,2020-02-11 00:00:00,2020-02-12 00:00:00,IRR,3,2267,ISF002,1037,7,0.05,214.4,139.36
SO - 0005295,Direct Sales,ISF1002,2019-08-23 00:00:00,2020-02-08 00:00:00,2020-02-25 00:00:00,2020-03-01 00:00:00,IRR,15,2937,SHZ003,1090,6,0.15,3477.3,2677.521
SO - 0005296,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-08 00:00:00,2020-02-16 00:00:00,2020-02-24 00:00:00,IRR,5,2121,SHZ003,1049,3,0.05,1005,713.55
SO - 0005297,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-08 00:00:00,2020-03-03 00:00:00,2020-03-07 00:00:00,IRR,26,2291,ISF002,1097,8,0.075,2606.3,1172.835
SO - 0005298,Agency,ISF1002,2019-12-01 00:00:00,2020-02-08 00:00:00,2020-03-05 00:00:00,2020-03-13 00:00:00,IRR,11,2025,ISF002,1000,2,0.075,2586.2,2068.96
SO - 0005299,Online,TEH1001,2019-12-01 00:00:00,2020-02-08 00:00:00,2020-02-26 00:00:00,2020-03-04 00:00:00,IRR,16,2077,MHD004,1067,2,0.2,5909.4,4432.05
SO - 0005300,Distributor,TEH1001,2019-12-01 00:00:00,2020-02-08 00:00:00,2020-02-28 00:00:00,2020-03-03 00:00:00,IRR,16,2188,SHZ003,1006,6,0.05,3879.3,1862.064
SO - 0005301,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-09 00:00:00,2020-02-20 00:00:00,2020-02-28 00:00:00,IRR,9,2960,MHD004,1011,1,0.1,254.6,175.674
SO - 0005302,Agency,TEH1001,2019-12-01 00:00:00,2020-02-09 00:00:00,2020-02-13 00:00:00,2020-02-18 00:00:00,IRR,16,2785,SHZ003,1063,5,0.075,1755.4,1018.132
SO - 0005303,Direct Sales,TEH1001,2019-08-23 00:00:00,2020-02-09 00:00:00,2020-02-13 00:00:00,2020-02-18 00:00:00,IRR,12,2435,TEH001,1058,4,0.075,958.1,479.05
SO - 0005304,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-02-09 00:00:00,2020-03-03 00:00:00,2020-03-08 00:00:00,IRR,7,2677,TEH001,1090,3,0.1,911.2,419.152
SO - 0005305,Agency,MHD1003,2019-12-01 00:00:00,2020-02-09 00:00:00,2020-02-19 00:00:00,2020-02-20 00:00:00,IRR,28,2088,TBZ005,1088,3,0.1,971.5,446.89
SO - 0005306,Distributor,MHD1003,2019-08-23 00:00:00,2020-02-09 00:00:00,2020-03-05 00:00:00,2020-03-06 00:00:00,IRR,26,2052,TBZ005,1088,2,0.15,254.6,216.41
SO - 0005307,Direct Sales,TBZ1004,2019-08-23 00:00:00,2020-02-09 00:00:00,2020-02-24 00:00:00,2020-02-26 00:00:00,IRR,11,2744,TBZ005,1044,5,0.075,201,100.5
SO - 0005308,Distributor,TEH1001,2019-12-01 00:00:00,2020-02-09 00:00:00,2020-02-17 00:00:00,2020-02-19 00:00:00,IRR,8,2961,TEH001,1017,2,0.05,167.5,130.65
SO - 0005309,Agency,TEH1001,2019-12-01 00:00:00,2020-02-09 00:00:00,2020-03-07 00:00:00,2020-03-08 00:00:00,IRR,7,2103,SHZ003,1031,6,0.075,3845.8,1653.694
SO - 0005310,Distributor,MHD1003,2019-08-23 00:00:00,2020-02-09 00:00:00,2020-02-15 00:00:00,2020-02-23 00:00:00,IRR,5,2614,SHZ003,1067,3,0.4,1165.8,722.796
SO - 0005311,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-28 00:00:00,2020-03-02 00:00:00,IRR,24,2631,ISF002,1054,1,0.1,1031.8,526.218
SO - 0005312,Online,MHD1003,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-27 00:00:00,2020-03-01 00:00:00,IRR,18,2067,ISF002,1052,2,0.15,971.5,650.905
SO - 0005313,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-03-07 00:00:00,2020-03-15 00:00:00,IRR,5,2345,TEH001,1084,8,0.15,1045.2,773.448
SO - 0005314,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-27 00:00:00,2020-03-04 00:00:00,IRR,19,2450,TBZ005,1069,7,0.05,2680,2170.8
SO - 0005315,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-24 00:00:00,2020-03-03 00:00:00,IRR,26,2468,SHZ003,1087,3,0.05,261.3,222.105
SO - 0005316,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-17 00:00:00,2020-02-27 00:00:00,IRR,2,2293,ISF002,1097,4,0.05,6150.6,4428.432
SO - 0005317,Online,TBZ1004,2019-08-23 00:00:00,2020-02-10 00:00:00,2020-02-29 00:00:00,2020-03-03 00:00:00,IRR,8,2443,SHZ003,1018,3,0.15,207.7,137.082
SO - 0005318,Direct Sales,TEH1001,2019-08-23 00:00:00,2020-02-10 00:00:00,2020-02-18 00:00:00,2020-02-20 00:00:00,IRR,8,2942,TBZ005,1046,5,0.05,1085.4,445.014
SO - 0005319,Direct Sales,ISF1002,2019-08-23 00:00:00,2020-02-10 00:00:00,2020-02-23 00:00:00,2020-02-25 00:00:00,IRR,9,2326,MHD004,1080,7,0.075,5969.7,4656.366
SO - 0005320,Online,TBZ1004,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-03-09 00:00:00,2020-03-15 00:00:00,IRR,13,2634,TEH001,1067,4,0.05,3584.5,2509.15
SO - 0005321,Online,TBZ1004,2019-08-23 00:00:00,2020-02-10 00:00:00,2020-02-18 00:00:00,2020-02-21 00:00:00,IRR,21,2794,TBZ005,1016,7,0.075,2318.2,1414.102
SO - 0005322,Distributor,TEH1001,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-23 00:00:00,2020-02-29 00:00:00,IRR,9,2149,ISF002,1063,5,0.2,2371.8,1304.49
SO - 0005323,Agency,TEH1001,2019-12-01 00:00:00,2020-02-10 00:00:00,2020-02-23 00:00:00,2020-02-29 00:00:00,IRR,13,2931,SHZ003,1069,6,0.05,1922.9,999.908
SO - 0005324,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-11 00:00:00,2020-02-24 00:00:00,2020-02-29 00:00:00,IRR,14,2707,TBZ005,1092,6,0.3,971.5,641.19
SO - 0005325,Distributor,MHD1003,2019-12-01 00:00:00,2020-02-11 00:00:00,2020-02-13 00:00:00,2020-02-20 00:00:00,IRR,10,2808,SHZ003,1028,6,0.3,1112.2,633.954
SO - 0005326,Online,ISF1002,2019-08-23 00:00:00,2020-02-11 00:00:00,2020-02-22 00:00:00,2020-02-27 00:00:00,IRR,18,2007,ISF002,1092,7,0.15,917.9,771.036
SO - 0005327,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-11 00:00:00,2020-02-15 00:00:00,2020-02-19 00:00:00,IRR,2,2649,TEH001,1059,8,0.3,864.3,596.367
SO - 0005328,Online,TEH1001,2019-12-01 00:00:00,2020-02-11 00:00:00,2020-03-07 00:00:00,2020-03-14 00:00:00,IRR,9,2798,MHD004,1007,2,0.05,1072,868.32
SO - 0005329,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-11 00:00:00,2020-02-28 00:00:00,2020-03-03 00:00:00,IRR,11,2242,MHD004,1012,1,0.1,1862.6,949.926
SO - 0005330,Distributor,TBZ1004,2019-08-23 00:00:00,2020-02-11 00:00:00,2020-03-08 00:00:00,2020-03-13 00:00:00,IRR,7,2847,SHZ003,1055,1,0.075,3852.5,1695.1
SO - 0005331,Distributor,TEH1001,2019-12-01 00:00:00,2020-02-11 00:00:00,2020-02-18 00:00:00,2020-02-23 00:00:00,IRR,13,2009,TBZ005,1051,3,0.05,1078.7,560.924
SO - 0005332,Online,TEH1001,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-02-16 00:00:00,2020-02-19 00:00:00,IRR,23,2399,MHD004,1048,1,0.4,3323.2,1860.992
SO - 0005333,Online,TEH1001,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,IRR,3,2736,TEH001,1047,7,0.2,2405.3,1154.544
SO - 0005334,Distributor,ISF1002,2019-08-23 00:00:00,2020-02-12 00:00:00,2020-03-06 00:00:00,2020-03-08 00:00:00,IRR,24,2906,MHD004,1069,1,0.3,5621.3,3541.419
SO - 0005335,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-02-14 00:00:00,2020-02-16 00:00:00,IRR,21,2262,ISF002,1015,6,0.075,1065.3,692.445
SO - 0005336,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-02-18 00:00:00,2020-02-24 00:00:00,IRR,22,2065,ISF002,1015,8,0.075,5266.2,2580.438
SO - 0005337,Online,TBZ1004,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-02-16 00:00:00,2020-02-17 00:00:00,IRR,23,2354,TBZ005,1050,7,0.05,3899.4,3002.538
SO - 0005338,Direct Sales,TEH1001,2019-08-23 00:00:00,2020-02-12 00:00:00,2020-03-09 00:00:00,2020-03-17 00:00:00,IRR,26,2263,ISF002,1089,8,0.075,3825.7,2257.163
SO - 0005339,Agency,TEH1001,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-02-29 00:00:00,2020-03-06 00:00:00,IRR,24,2670,SHZ003,1053,1,0.05,5460.5,3767.745
SO - 0005340,Online,ISF1002,2019-12-01 00:00:00,2020-02-12 00:00:00,2020-03-09 00:00:00,2020-03-11 00:00:00,IRR,17,2729,SHZ003,1026,2,0.2,1165.8,781.086
SO - 0005341,Agency,TBZ1004,2019-08-23 00:00:00,2020-02-13 00:00:00,2020-03-04 00:00:00,2020-03-10 00:00:00,IRR,9,2248,SHZ003,1033,7,0.1,3879.3,3142.233
SO - 0005342,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-02-13 00:00:00,2020-03-12 00:00:00,2020-03-13 00:00:00,IRR,26,2370,SHZ003,1059,4,0.05,1098.8,747.184
SO - 0005343,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-13 00:00:00,2020-02-27 00:00:00,2020-03-05 00:00:00,IRR,24,2681,TBZ005,1026,2,0.4,2619.7,1152.668
SO - 0005344,Agency,ISF1002,2019-12-01 00:00:00,2020-02-13 00:00:00,2020-03-10 00:00:00,2020-03-17 00:00:00,IRR,28,2128,TBZ005,1052,5,0.1,3919.5,2273.31
SO - 0005345,Agency,MHD1003,2019-12-01 00:00:00,2020-02-13 00:00:00,2020-03-06 00:00:00,2020-03-11 00:00:00,IRR,4,2398,SHZ003,1026,4,0.075,268,136.68
SO - 0005346,Distributor,TEH1001,2019-12-01 00:00:00,2020-02-13 00:00:00,2020-03-08 00:00:00,2020-03-09 00:00:00,IRR,16,2310,MHD004,1036,7,0.2,1085.4,759.78
SO - 0005347,Online,ISF1002,2019-12-01 00:00:00,2020-02-13 00:00:00,2020-03-06 00:00:00,2020-03-16 00:00:00,IRR,20,2808,SHZ003,1098,7,0.15,3852.5,3236.1
SO - 0005348,Online,TEH1001,2019-08-23 00:00:00,2020-02-14 00:00:00,2020-03-08 00:00:00,2020-03-14 00:00:00,IRR,5,2575,MHD004,1070,7,0.15,1192.6,477.04
SO - 0005349,Direct Sales,TEH1001,2019-08-23 00:00:00,2020-02-14 00:00:00,2020-03-09 00:00:00,2020-03-17 00:00:00,IRR,15,2044,SHZ003,1098,5,0.05,167.5,134
SO - 0005350,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-14 00:00:00,2020-02-28 00:00:00,2020-03-05 00:00:00,IRR,22,2330,SHZ003,1029,6,0.1,703.5,457.275
SO - 0005351,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-14 00:00:00,2020-02-29 00:00:00,2020-03-09 00:00:00,IRR,4,2848,MHD004,1095,8,0.075,227.8,95.676
SO - 0005352,Online,TBZ1004,2019-08-23 00:00:00,2020-02-14 00:00:00,2020-03-07 00:00:00,2020-03-08 00:00:00,IRR,4,2948,TBZ005,1082,5,0.05,1072,761.12
SO - 0005353,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-14 00:00:00,2020-02-20 00:00:00,2020-02-25 00:00:00,IRR,11,2535,TBZ005,1055,4,0.075,2505.8,1453.364
SO - 0005354,Direct Sales,ISF1002,2019-08-23 00:00:00,2020-02-14 00:00:00,2020-02-28 00:00:00,2020-03-08 00:00:00,IRR,12,2782,TEH001,1035,5,0.4,891.1,588.126
SO - 0005355,Online,TEH1001,2019-12-01 00:00:00,2020-02-15 00:00:00,2020-02-23 00:00:00,2020-02-28 00:00:00,IRR,19,2885,MHD004,1063,1,0.05,3953,2213.68
SO - 0005356,Online,TBZ1004,2019-12-01 00:00:00,2020-02-15 00:00:00,2020-03-01 00:00:00,2020-03-07 00:00:00,IRR,4,2830,MHD004,1095,1,0.1,2599.6,2105.676
SO - 0005357,Distributor,MHD1003,2019-12-01 00:00:00,2020-02-15 00:00:00,2020-02-21 00:00:00,2020-02-29 00:00:00,IRR,15,2330,ISF002,1089,1,0.1,1085.4,759.78
SO - 0005358,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-15 00:00:00,2020-03-13 00:00:00,2020-03-21 00:00:00,IRR,20,2714,TBZ005,1062,5,0.4,1902.8,1046.54
SO - 0005359,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-02-15 00:00:00,2020-03-02 00:00:00,2020-03-07 00:00:00,IRR,6,2617,TEH001,1071,1,0.05,1762.1,1427.301
SO - 0005360,Agency,MHD1003,2019-08-23 00:00:00,2020-02-15 00:00:00,2020-02-26 00:00:00,2020-03-04 00:00:00,IRR,22,2747,ISF002,1026,7,0.05,1065.3,490.038
SO - 0005361,Direct Sales,MHD1003,2019-08-23 00:00:00,2020-02-15 00:00:00,2020-02-19 00:00:00,2020-02-27 00:00:00,IRR,4,2927,ISF002,1018,3,0.075,670,435.5
SO - 0005362,Distributor,MHD1003,2019-08-23 00:00:00,2020-02-15 00:00:00,2020-02-26 00:00:00,2020-03-03 00:00:00,IRR,12,2624,MHD004,1043,1,0.2,871,365.82
SO - 0005363,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-15 00:00:00,2020-02-25 00:00:00,2020-03-01 00:00:00,IRR,13,2206,SHZ003,1084,3,0.075,2412,1784.88
SO - 0005364,Online,MHD1003,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-03-04 00:00:00,2020-03-12 00:00:00,IRR,24,2649,MHD004,1024,8,0.075,2726.9,2045.175
SO - 0005365,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-02-24 00:00:00,2020-03-01 00:00:00,IRR,20,2971,SHZ003,1068,8,0.05,1051.9,557.507
SO - 0005366,Online,MHD1003,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-02-26 00:00:00,2020-02-28 00:00:00,IRR,25,2704,MHD004,1060,3,0.3,6559.3,3279.65
SO - 0005367,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-03-02 00:00:00,2020-03-07 00:00:00,IRR,1,2306,SHZ003,1002,8,0.075,2525.9,1338.727
SO - 0005368,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-03-10 00:00:00,2020-03-18 00:00:00,IRR,20,2241,MHD004,1037,6,0.05,2559.4,1330.888
SO - 0005369,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-03-05 00:00:00,2020-03-07 00:00:00,IRR,24,2254,ISF002,1062,8,0.05,3175.8,2318.334
SO - 0005370,Agency,TBZ1004,2019-08-23 00:00:00,2020-02-16 00:00:00,2020-02-22 00:00:00,2020-02-23 00:00:00,IRR,18,2745,MHD004,1059,3,0.05,1085.4,629.532
SO - 0005371,Online,TBZ1004,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-03-13 00:00:00,2020-03-18 00:00:00,IRR,11,2004,ISF002,1001,6,0.1,3155.7,2208.99
SO - 0005372,Distributor,TEH1001,2019-12-01 00:00:00,2020-02-16 00:00:00,2020-02-27 00:00:00,2020-03-06 00:00:00,IRR,25,2174,ISF002,1077,8,0.05,1882.7,1355.544
SO - 0005373,Online,TBZ1004,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-03-12 00:00:00,2020-03-18 00:00:00,IRR,20,2946,TBZ005,1088,1,0.1,1058.6,889.224
SO - 0005374,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-02-26 00:00:00,2020-03-04 00:00:00,IRR,25,2030,MHD004,1027,5,0.05,1112.2,578.344
SO - 0005375,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-02-29 00:00:00,2020-03-08 00:00:00,IRR,10,2360,TBZ005,1093,7,0.1,4006.6,2724.488
SO - 0005376,Online,TBZ1004,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-03-04 00:00:00,2020-03-14 00:00:00,IRR,1,2739,TEH001,1069,8,0.1,3845.8,2269.022
SO - 0005377,Online,MHD1003,2019-08-23 00:00:00,2020-02-17 00:00:00,2020-03-12 00:00:00,2020-03-14 00:00:00,IRR,12,2762,SHZ003,1070,2,0.1,247.9,131.387
SO - 0005378,Agency,ISF1002,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-03-08 00:00:00,2020-03-14 00:00:00,IRR,23,2172,ISF002,1079,3,0.1,6056.8,5148.28
SO - 0005379,Online,TBZ1004,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-03-16 00:00:00,2020-03-17 00:00:00,IRR,22,2132,MHD004,1072,8,0.2,1340,830.8
SO - 0005380,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-03-05 00:00:00,IRR,19,2887,TEH001,1069,3,0.15,1118.9,951.065
SO - 0005381,Online,TEH1001,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-03-15 00:00:00,2020-03-19 00:00:00,IRR,25,2975,TEH001,1033,6,0.075,227.8,127.568
SO - 0005382,Online,TBZ1004,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-03-16 00:00:00,2020-03-20 00:00:00,IRR,6,2849,SHZ003,1029,2,0.075,5956.3,4467.225
SO - 0005383,Distributor,MHD1003,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-02-29 00:00:00,2020-03-03 00:00:00,IRR,9,2055,ISF002,1086,1,0.05,877.7,526.62
SO - 0005384,Online,ISF1002,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-03-02 00:00:00,2020-03-04 00:00:00,IRR,27,2413,SHZ003,1004,6,0.05,1072,621.76
SO - 0005385,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-02-24 00:00:00,2020-02-28 00:00:00,IRR,22,2913,TEH001,1039,2,0.2,1098.8,681.256
SO - 0005386,Online,TBZ1004,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-03-14 00:00:00,2020-03-16 00:00:00,IRR,20,2402,TEH001,1046,1,0.05,3879.3,2754.303
SO - 0005387,Distributor,TBZ1004,2019-08-23 00:00:00,2020-02-18 00:00:00,2020-02-29 00:00:00,2020-03-06 00:00:00,IRR,17,2196,ISF002,1071,8,0.05,3082,1356.08
SO - 0005388,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-02-22 00:00:00,2020-02-29 00:00:00,IRR,24,2024,MHD004,1029,3,0.05,167.5,105.525
SO - 0005389,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-02-22 00:00:00,2020-03-02 00:00:00,IRR,22,2102,MHD004,1068,5,0.1,5065.2,2785.86
SO - 0005390,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-02-28 00:00:00,2020-03-09 00:00:00,IRR,20,2302,MHD004,1080,3,0.05,676.7,514.292
SO - 0005391,Online,TBZ1004,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-03-04 00:00:00,2020-03-13 00:00:00,IRR,22,2713,SHZ003,1058,1,0.05,1829.1,786.513
SO - 0005392,Agency,ISF1002,2019-12-01 00:00:00,2020-02-18 00:00:00,2020-03-02 00:00:00,2020-03-10 00:00:00,IRR,7,2932,MHD004,1073,6,0.15,1085.4,835.758
SO - 0005393,Distributor,MHD1003,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-05 00:00:00,2020-03-14 00:00:00,IRR,6,2627,MHD004,1018,8,0.1,951.4,732.578
SO - 0005394,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-10 00:00:00,2020-03-20 00:00:00,IRR,26,2328,SHZ003,1069,1,0.2,1232.8,715.024
SO - 0005395,Online,TEH1001,2019-08-23 00:00:00,2020-02-19 00:00:00,2020-03-01 00:00:00,2020-03-05 00:00:00,IRR,26,2735,ISF002,1029,8,0.075,1011.7,536.201
SO - 0005396,Agency,ISF1002,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-16 00:00:00,2020-03-17 00:00:00,IRR,24,2698,TBZ005,1004,4,0.05,1005,542.7
SO - 0005397,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-03 00:00:00,2020-03-11 00:00:00,IRR,19,2574,ISF002,1084,5,0.075,1989.9,994.95
SO - 0005398,Distributor,TBZ1004,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-02-21 00:00:00,2020-02-28 00:00:00,IRR,3,2290,TEH001,1009,6,0.2,938,675.36
SO - 0005399,Distributor,MHD1003,2019-08-23 00:00:00,2020-02-19 00:00:00,2020-02-24 00:00:00,2020-03-04 00:00:00,IRR,2,2536,MHD004,1025,3,0.2,2680,2278
SO - 0005400,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-03 00:00:00,2020-03-05 00:00:00,IRR,17,2263,TEH001,1031,2,0.2,2914.5,2156.73
SO - 0005401,Direct Sales,MHD1003,2019-08-23 00:00:00,2020-02-19 00:00:00,2020-02-27 00:00:00,2020-03-06 00:00:00,IRR,2,2376,TEH001,1001,8,0.05,904.5,633.15
SO - 0005402,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-10 00:00:00,2020-03-16 00:00:00,IRR,28,2986,SHZ003,1080,2,0.05,2592.9,1685.385
SO - 0005403,Agency,TBZ1004,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-04 00:00:00,2020-03-07 00:00:00,IRR,8,2013,TEH001,1092,1,0.05,180.9,101.304
SO - 0005404,Direct Sales,ISF1002,2019-08-23 00:00:00,2020-02-19 00:00:00,2020-02-28 00:00:00,2020-03-07 00:00:00,IRR,9,2318,SHZ003,1019,3,0.4,4006.6,1682.772
SO - 0005405,Online,MHD1003,2019-12-01 00:00:00,2020-02-19 00:00:00,2020-03-07 00:00:00,2020-03-08 00:00:00,IRR,27,2583,ISF002,1068,4,0.15,1949.7,1267.305
SO - 0005406,Distributor,ISF1002,2019-12-01 00:00:00,2020-02-20 00:00:00,2020-03-03 00:00:00,2020-03-12 00:00:00,IRR,15,2958,SHZ003,1049,8,0.05,2278,1526.26
SO - 0005407,Online,TBZ1004,2019-12-01 00:00:00,2020-02-20 00:00:00,2020-03-13 00:00:00,2020-03-19 00:00:00,IRR,6,2907,SHZ003,1037,8,0.3,3939.6,2206.176
SO - 0005408,Agency,ISF1002,2019-08-23 00:00:00,2020-02-20 00:00:00,2020-02-22 00:00:00,2020-02-28 00:00:00,IRR,9,2700,TEH001,1044,6,0.1,3953,1739.32
SO - 0005409,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-02-20 00:00:00,2020-03-01 00:00:00,2020-03-04 00:00:00,IRR,1,2565,MHD004,1030,5,0.3,1018.4,723.064
SO - 0005410,Agency,TEH1001,2019-12-01 00:00:00,2020-02-20 00:00:00,2020-03-07 00:00:00,2020-03-16 00:00:00,IRR,7,2145,MHD004,1045,1,0.075,5045.1,3279.315
